Hour,Month,Year,El_price_DAM_RON,El_price_DAM_EUR,Quantity,Data,ROBOR 3M,Gas_quantity_DAM,Gas_price_DAM_RON,Gas_price_DAM_EUR,Oil_price,Inflation_RO,Inflation_EU
21,12,2021,1219.03,253.9645833,3137.4,12/8/2021,2.71,27370.663,484.123838,100.8591329,75.94,9.08,5
22,12,2021,1158.05,241.2604167,2746.2,12/8/2021,2.71,27370.663,484.123838,100.8591329,75.94,9.08,5
23,12,2021,1127.81,234.9604167,2683,12/8/2021,2.71,27370.663,484.123838,100.8591329,75.94,9.08,5
24,12,2021,990.65,206.3854167,2515.7,12/8/2021,2.71,27370.663,484.123838,100.8591329,75.94,9.08,5
1,12,2021,1009.62,210.3375,2337.7,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
2,12,2021,963.67,200.7645833,2380.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
3,12,2021,843.79,175.7895833,2466.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
4,12,2021,896.04,186.675,2534.2,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
5,12,2021,964.76,200.9916667,2547.5,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
6,12,2021,1010.45,210.5104167,3022.4,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
7,12,2021,1242.07,258.7645833,3281.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
8,12,2021,1525.13,317.7354167,3669.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
9,12,2021,1674.02,348.7541667,3879.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
10,12,2021,1713.17,356.9104167,3685.5,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
11,12,2021,1677.51,349.48125,3552.4,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
12,12,2021,1682.49,350.51875,3508.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
13,12,2021,1660.93,346.0270833,3507.4,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
14,12,2021,1655.33,344.8604167,3398.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
15,12,2021,1693.33,352.7770833,3304.5,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
16,12,2021,1697.34,353.6125,3368.3,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
17,12,2021,1728.07,360.0145833,3634.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
18,12,2021,1760.15,366.6979167,3672.2,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
19,12,2021,1707.23,355.6729167,3611.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
20,12,2021,1565.23,326.0895833,3553.4,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
21,12,2021,1289.58,268.6625,3153.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
22,12,2021,949.12,197.7333333,2830.9,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
23,12,2021,664.15,138.3645833,2781.8,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
24,12,2021,664.07,138.3479167,2812.4,12/9/2021,2.71,27398,478.864575,99.76345313,74.1,9.08,5
1,12,2021,597.63,124.50625,3137.5,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
2,12,2021,597.4,124.4583333,3141.7,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
3,12,2021,559.2,116.5,3191.2,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
4,12,2021,577,120.2083333,3245.9,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
5,12,2021,597.42,124.4625,3419.6,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
6,12,2021,921.12,191.9,3276.1,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
7,12,2021,1177.74,245.3625,3358,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
8,12,2021,1399.69,291.6020833,3688.5,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
9,12,2021,1482.17,308.7854167,3914.6,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
10,12,2021,1439.16,299.825,3889.2,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
11,12,2021,1399.43,291.5479167,3828.2,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
12,12,2021,1318.81,274.7520833,3762.1,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
13,12,2021,1241.11,258.5645833,3758,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
14,12,2021,1050,218.75,3698.9,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
15,12,2021,1201.8,250.375,3559.2,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
16,12,2021,1260.03,262.50625,3625.2,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
17,12,2021,1359.71,283.2729167,3880.7,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
18,12,2021,1484.82,309.3375,3830.8,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
19,12,2021,1471.53,306.56875,3702.4,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
20,12,2021,1313.45,273.6354167,3506,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
21,12,2021,1259.8,262.4583333,3113.6,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
22,12,2021,1050,218.75,3011.5,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
23,12,2021,1154.93,240.6104167,2914.1,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
24,12,2021,671.99,139.9979167,2788.6,12/10/2021,2.72,15493.9,479.482906,99.89227208,74.98,9.08,5
1,12,2021,577,120.2083333,2876.1,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
2,12,2021,559.24,116.5083333,2768,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
3,12,2021,559.25,116.5104167,2653.2,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
4,12,2021,577,120.2083333,2462.7,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
5,12,2021,604.19,125.8729167,2305.5,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
6,12,2021,946.76,197.2416667,2476,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
7,12,2021,1089.14,226.9041667,2497.7,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
8,12,2021,1207.09,251.4770833,2812.2,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
9,12,2021,1351.96,281.6583333,3053.4,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
10,12,2021,1459.88,304.1416667,3216.5,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
11,12,2021,1440.45,300.09375,3178.5,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
12,12,2021,1455.71,303.2729167,3220.6,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
13,12,2021,1447.56,301.575,3070.4,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
14,12,2021,1254.62,261.3791667,2998.8,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
15,12,2021,1193.17,248.5770833,3005.4,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
16,12,2021,1222.78,254.7458333,3143.3,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
17,12,2021,1305.22,271.9208333,3511.4,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
18,12,2021,1393.62,290.3375,3564.8,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
19,12,2021,1390.35,289.65625,3506,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
20,12,2021,1100,229.1666667,3438.2,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
21,12,2021,678.76,141.4083333,3432.7,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
22,12,2021,577,120.2083333,3275.9,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
23,12,2021,309,64.375,3159.7,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
24,12,2021,227.42,47.37916667,3245.2,12/11/2021,2.73,19999.9,450.974739,93.95307063,74.12,9.08,5
1,12,2021,264.48,55.1,3168.7,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
2,12,2021,261.33,54.44375,3303.2,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
3,12,2021,198.44,41.34166667,3378.4,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
4,12,2021,163.96,34.15833333,3367.8,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
5,12,2021,182.85,38.09375,3379.8,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
6,12,2021,213.2,44.41666667,3378.4,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
7,12,2021,197.99,41.24791667,3504.9,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
8,12,2021,535.83,111.63125,3448.9,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
9,12,2021,585.75,122.03125,3327.3,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
10,12,2021,559.23,116.50625,3234.5,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
11,12,2021,559.24,116.5083333,3107.3,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
12,12,2021,577,120.2083333,3101.5,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
13,12,2021,816.11,170.0229167,2851.8,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
14,12,2021,947.44,197.3833333,2523.8,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
15,12,2021,1078.97,224.7854167,2425.7,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
16,12,2021,1148.29,239.2270833,2455.9,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
17,12,2021,1253.73,261.19375,2889.5,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
18,12,2021,1395.62,290.7541667,3008.1,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
19,12,2021,1441.42,300.2958333,2978.1,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
20,12,2021,1358.7,283.0625,2876.5,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
21,12,2021,1354.54,282.1958333,2728.3,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
22,12,2021,1165,242.7083333,2516.9,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
23,12,2021,1181.66,246.1791667,2291,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
24,12,2021,1031.7,214.9375,2189,12/12/2021,2.73,13196.721,459.759884,95.78330917,74.12,9.08,5
1,12,2021,685.61,142.8354167,2446.6,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
2,12,2021,662.7,138.0625,2515.8,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
3,12,2021,610.35,127.15625,2556.2,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
4,12,2021,570,118.75,2553.1,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
5,12,2021,685.59,142.83125,2529.8,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
6,12,2021,1039.73,216.6104167,2816.2,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
7,12,2021,1332.27,277.55625,3009.5,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
8,12,2021,1594.91,332.2729167,3334.9,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
9,12,2021,1692.18,352.5375,3513.5,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
10,12,2021,1732.15,360.8645833,3505.4,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
11,12,2021,1638.56,341.3666667,3425.2,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
12,12,2021,1633.03,340.2145833,3359.7,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
13,12,2021,1632.83,340.1729167,3361,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
14,12,2021,1596.5,332.6041667,3263.2,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
15,12,2021,1594.1,332.1041667,3165.3,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
16,12,2021,1668.86,347.6791667,3195.4,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
17,12,2021,1652.97,344.36875,3487.5,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
18,12,2021,1750.62,364.7125,3455.6,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
19,12,2021,1677.11,349.3979167,3366.1,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
20,12,2021,1475.15,307.3229167,3264.1,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
21,12,2021,1301.65,271.1770833,3064.5,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
22,12,2021,978.69,203.89375,3013.7,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
23,12,2021,610.53,127.19375,3325.5,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
24,12,2021,570,118.75,2962,12/13/2021,2.73,21544.721,540.298106,112.5621054,74.12,9.08,5
1,12,2021,559.23,116.50625,2995.3,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
2,12,2021,559.22,116.5041667,3053.6,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
3,12,2021,309,64.375,2799.5,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
4,12,2021,297.38,61.95416667,2735.3,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
5,12,2021,581,121.0416667,2848.8,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
6,12,2021,744.68,155.1416667,3111.9,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
7,12,2021,1432.27,298.3895833,3125.8,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
8,12,2021,1711.86,356.6375,3627.8,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
9,12,2021,1757.07,366.05625,3844.2,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
10,12,2021,1802.78,375.5791667,3729.9,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
11,12,2021,1794.51,373.85625,3697,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
12,12,2021,1831.18,381.4958333,3473.2,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
13,12,2021,1839.53,383.2354167,3442.4,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
14,12,2021,1833.47,381.9729167,3364.1,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
15,12,2021,1850,385.4166667,3296.5,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
16,12,2021,1844.36,384.2416667,3426,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
17,12,2021,1880.62,391.7958333,3390,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
18,12,2021,1926,401.25,3345.5,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
19,12,2021,1880,391.6666667,3453.9,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
20,12,2021,1600,333.3333333,3469.1,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
21,12,2021,1002.77,208.9104167,3309.4,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
22,12,2021,744.58,155.1208333,3094.6,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
23,12,2021,689.05,143.5520833,3157.2,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
24,12,2021,359,74.79166667,2916.5,12/14/2021,2.75,23147.503,568.623644,118.4632592,73.37,9.08,5
1,12,2021,619.27,129.0145833,3108.8,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
2,12,2021,559.24,116.5083333,3172.4,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
3,12,2021,359,74.79166667,3106.9,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
4,12,2021,309,64.375,3101.5,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
5,12,2021,619.23,129.00625,3180.9,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
6,12,2021,960.62,200.1291667,3415.8,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
7,12,2021,1435.24,299.0083333,3440.7,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
8,12,2021,1736.99,361.8729167,3709.6,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
9,12,2021,1733.58,361.1625,3938.2,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
10,12,2021,1716.22,357.5458333,3927.3,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
11,12,2021,1640.31,341.73125,3850.2,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
12,12,2021,1500,312.5,3876.2,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
13,12,2021,1100,229.1666667,3914.7,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
14,12,2021,1002.67,208.8895833,3827.6,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
15,12,2021,1249.3,260.2708333,3726.4,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
16,12,2021,1616.33,336.7354167,3656.9,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
17,12,2021,1737.12,361.9,3895.7,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
18,12,2021,1906,397.0833333,3829.8,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
19,12,2021,1566.21,326.29375,3851,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
20,12,2021,1500,312.5,3671.9,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
21,12,2021,1373.03,286.0479167,3439.2,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
22,12,2021,989.07,206.05625,3430.1,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
23,12,2021,694.88,144.7666667,3426.8,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
24,12,2021,619.31,129.0229167,3166.5,12/15/2021,2.75,34125.83,593.748628,123.6976308,73.71,9.08,5
1,12,2021,359,74.79166667,3397,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
2,12,2021,263.03,54.79791667,3352.1,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
3,12,2021,261.15,54.40625,3356.6,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
4,12,2021,263.03,54.79791667,3348.7,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
5,12,2021,559.25,116.5104167,3319.4,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
6,12,2021,697.33,145.2770833,3552.2,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
7,12,2021,1590.69,331.39375,3301.3,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
8,12,2021,1950,406.25,3212.5,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
9,12,2021,1979.68,412.4333333,3099.2,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
10,12,2021,1950,406.25,3211.3,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
11,12,2021,1950,406.25,3213.6,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
12,12,2021,1950,406.25,3144.5,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
13,12,2021,1950,406.25,3003.7,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
14,12,2021,1933.31,402.7729167,3419.4,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
15,12,2021,1956.13,407.5270833,3174.5,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
16,12,2021,1978.29,412.14375,3210.9,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
17,12,2021,2059.99,429.1645833,3202.8,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
18,12,2021,2103.41,438.2104167,2343.8,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
19,12,2021,2065.06,430.2208333,3121.7,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
20,12,2021,2002.31,417.1479167,3202.4,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
21,12,2021,1812.04,377.5083333,3244.6,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
22,12,2021,1576.6,328.4583333,2505.4,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
23,12,2021,1418,295.4166667,2713,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
24,12,2021,1312.6,273.4583333,2644.7,12/16/2021,2.8,26335.83,623.889605,129.977001,74.64,9.08,5
1,12,2021,1212,252.5,2620.7,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
2,12,2021,699.38,145.7041667,2737.1,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
3,12,2021,662,137.9166667,2753.4,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
4,12,2021,662,137.9166667,2830.5,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
5,12,2021,662,137.9166667,3090,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
6,12,2021,1142.9,238.1041667,3386.1,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
7,12,2021,1503.53,313.2354167,3397.9,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
8,12,2021,1935.02,403.1291667,3821.8,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
9,12,2021,1998.98,416.4541667,3990.8,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
10,12,2021,1998.98,416.4541667,3955,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
11,12,2021,1974.37,411.3270833,3853.6,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
12,12,2021,1942.23,404.63125,3779.8,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
13,12,2021,1861.41,387.79375,3753,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
14,12,2021,1740.58,362.6208333,3676.8,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
15,12,2021,1789.09,372.7270833,3628.6,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
16,12,2021,1940.46,404.2625,3735.9,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
17,12,2021,1892.08,394.1833333,4020.3,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
18,12,2021,1966.2,409.625,3996.4,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
19,12,2021,1951.95,406.65625,3855.6,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
20,12,2021,1930.54,402.1958333,3686.5,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
21,12,2021,1692.42,352.5875,3425.1,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
22,12,2021,1518.2,316.2916667,2834.9,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
23,12,2021,1413.85,294.5520833,2905,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
24,12,2021,1227.59,255.7479167,2678,12/17/2021,2.82,35779.93,609.701598,127.0211663,72.97,9.08,5
1,12,2021,686,142.9166667,3026,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
2,12,2021,686,142.9166667,2842.4,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
3,12,2021,686,142.9166667,2789.8,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
4,12,2021,579.22,120.6708333,2800.2,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
5,12,2021,686,142.9166667,2888.3,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
6,12,2021,901,187.7083333,3057.9,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
7,12,2021,1376.85,286.84375,2857.6,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
8,12,2021,1482.74,308.9041667,3156.6,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
9,12,2021,1549.46,322.8041667,3356,12/18/2021,2.89,29811,576.466136,120.0971117,70.51,9.08,5
